C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,increasing_id
50792,Customer#000050792,uWtbuVYFwlTKzOR,10,20-133-762-7904,5740.63,AUTOMOBILE,es wake furiously. carefully pending instructions hang furiously about the furio,50791
50793,Customer#000050793,"LpaGrrZHTzNFWF,",7,17-114-598-1440,-212.95,AUTOMOBILE,egular deposits. even pains haggle according to the blithely final,50792
50794,Customer#000050794,sfTU82hswnahWu8UziuMXKes,7,17-716-942-6313,4927.06,FURNITURE,rash carefully slyly ironic pa,50793
50795,Customer#000050795,"ppXc2aNG8lS4YxrpU3JMXRj1S9P,5",8,18-722-325-8812,-943.01,AUTOMOBILE,ar deposits cajole. blithely regular dependencies boost,50794
50796,Customer#000050796,"BAw,G7QK6O",7,17-632-455-3497,-289.90,HOUSEHOLD,ts. accounts are slyly pending foxes. express requests,50795
50797,Customer#000050797,BGds9WkKcgUKtw1yx9 PZc211hEn,7,17-143-813-3674,9623.00,FURNITURE,ccounts. platelets boost carefully,50796
50798,Customer#000050798,YuxwHcY6UgGUHh5KirBGv7i9TNdGPdyuJ0,5,15-192-315-8748,9837.56,HOUSEHOLD,rly regular patterns wake. quickly close requests wake fluffily accounts. furiously regular packages must caj,50797
50799,Customer#000050799,"M k 1N,0nEJMF6r",14,24-585-240-8563,7950.52,BUILDING,instructions are. quickly regular deposits,50798
50800,Customer#000050800,"4r2 qlCdTIDmi,",14,24-880-725-7668,5504.66,AUTOMOBILE,hs haggle quickly. slyly bold theodolites nod carefully regular theodolites. special packages against the careful,50799
50801,Customer#000050801,"de4,979HIghHazeCWFcQkA9uiv6yBG",2,12-796-736-6313,4871.09,BUILDING,ss pinto beans doze furiously; spe,50800
50802,Customer#000050802,1YB 5smtMgbNIi,13,23-127-472-6355,4408.73,BUILDING,fter the carefully bold packages. ironic theodolites are blithely according to the quietly even hockey players. ca,50801
50803,Customer#000050803,"dqdiQYQr,0CxMDiqDIAhlxaN6rsP",2,12-609-857-4681,-484.01,HOUSEHOLD,about the carefully express ideas. fluffily express deposits,50802
50804,Customer#000050804,xUU0gnzG tpBhEbQ3Sc4DocfdX4jY,20,30-769-810-8256,3145.67,FURNITURE,even packages above the slyly even accounts haggle furiously according to the final dependencies. furiou,50803
50805,Customer#000050805,hUJ1Wbl024o,13,23-990-888-7753,1272.54,AUTOMOBILE,"ic requests. accounts detect quickly furiously ironic instructions. fluffily unusual dependencies affix final,",50804
50806,Customer#000050806,"eS4yzig3GnVQFzBLIO7TnNQt3Iq,",12,22-717-146-2404,1530.72,MACHINERY,the slyly even theodolites. carefully ironic accounts must are. accounts nag carefully quickly regular ideas. f,50805
50807,Customer#000050807,0uEF52n1L2hd,18,28-592-826-1674,6731.89,MACHINERY,s dependencies cajole quickly along,50806
50808,Customer#000050808,"Vz5S8ezmlVVAVkYSsTB,J",22,32-744-160-8567,5889.76,AUTOMOBILE,"s above the regular, final packages boost slyly bold deposits. fluffily re",50807
50809,Customer#000050809,G CRhyUdiu,24,34-664-937-3174,9203.29,HOUSEHOLD,blithely regular attainments within the blithely even ideas are ironically after the fluff,50808
50810,Customer#000050810,yxbUuOzh1VPpfF CJ2OgDvqhcgnA4M8cXK,21,31-862-791-4173,6782.67,BUILDING,he express accounts sleep among the idly final packages. quickl,50809
50811,Customer#000050811,5mLfJljOwGu2,17,27-284-722-7974,1382.16,HOUSEHOLD,l gifts sleep among the carefully ironic accounts. blithely bol,50810
50812,Customer#000050812,U7Zdwy89QPP1vMK6qibH0Q1f8jt1Ey3EMY2ClgSH,4,14-867-436-7286,6911.84,FURNITURE,"pending escapades wake. even, ironic accounts unwind. unusual, idle attainments dazzle furiously ca",50811
50813,Customer#000050813,qlgT03qx9QhLXznqIACxe5PvzLx3BS1O,17,27-901-944-2285,5383.08,FURNITURE,slyly ironic pinto beans. furiously special a,50812
50814,Customer#000050814,CxUX4lcABku2,6,16-703-531-6516,7521.06,BUILDING,"se alongside of the bold, express instructions. furiously regular packages integrate. final platele",50813
50815,Customer#000050815,uYFVPzVOCrINiNO4GZ sMut6OqWUCAsKsti,22,32-604-862-7529,3477.73,FURNITURE,"eas sleep slyly unusual, special packages. furiously regular fox",50814
50816,Customer#000050816,vrckNxa3cli8Yif3b8OVbRcC8MdyuJ,10,20-932-809-6297,5244.25,HOUSEHOLD,unts nag slyly ironic Tiresias,50815
50817,Customer#000050817,AJFzVpGIEHf7rqZUL8,9,19-362-764-2230,6188.19,BUILDING,against the ruthlessly regular packages. furiously bold courts lose c,50816
50818,Customer#000050818,qIGMsiWtdWRBTIdL7vHc0AFwRfcodX4HNbt1,13,23-291-393-1929,9000.47,HOUSEHOLD,"le doggedly regular dolphins: furiously regular instructions sleep against the special, special request",50817
50819,Customer#000050819,j4UrjaZlC17POV2YsSXxypj6Saqjgo BTo,22,32-107-282-1202,7928.81,HOUSEHOLD,ts-- furiously regular dependencies cajole furiously. doggedly silent foxes cajole carefully blithely speci,50818
50820,Customer#000050820,"b,bBa9PTlNub4WhLku6Jy q5B",5,15-186-475-7485,3617.79,BUILDING,foxes doze. slyly ironic deposits sleep quickly cl,50819
50821,Customer#000050821,29FBH81C4sbinyZq0zgNncYonqlQIq3f5hV5hNQr,8,18-968-453-6354,5195.86,MACHINERY,ly final packages integrate. packages cajole carefully. silent,50820
50822,Customer#000050822,"g wg86LboCR10R,i8y1ZWFH",10,20-524-606-7265,6862.15,MACHINERY,"usly: asymptotes x-ray slyly even, ironic deposits. carefull",50821
50823,Customer#000050823,IUNNMiWeliimL264qEBYybW3LJEeF,10,20-660-841-7221,6160.55,FURNITURE,regular packages use quickly. blithel,50822
50824,Customer#000050824,"PXVwWcKQo2WUT7941KLRvJ,aTRZ7Afh",6,16-302-831-2860,6362.08,MACHINERY,olites are special instructions-- regular deposits cajole slyly regular accounts. slyly regular requests are. ironi,50823
50825,Customer#000050825,8cXtoNSiEuKzOqJACHp18Abk3or0I,22,32-814-605-6765,5430.24,HOUSEHOLD,r deposits haggle. slyly special excuses are. carefully even at,50824
50826,Customer#000050826,"AWYTpnzCf,uGRruregP HsVgmch2AORcKR2aThA",9,19-550-572-7419,8056.01,AUTOMOBILE,"unusual theodolites haggle special, regular pinto beans. carefully re",50825
50827,Customer#000050827,TcM248bF6O84dIp,19,29-285-918-5699,7395.79,FURNITURE,gle blithely regular asymptotes. blithely regular accounts along the slyly,50826
50828,Customer#000050828,"QtIRXz,Mt394AO1UnwagBnwWR",17,27-331-247-8389,-974.05,HOUSEHOLD,"cial excuses. even requests sleep above the carefully special excuses. ironic, ironic packa",50827
50829,Customer#000050829,"coQh,yNwo 46Qa",24,34-405-453-1694,6119.68,MACHINERY,"s the express foxes. furiously regular foxes cajole slyly furiously bold sheaves. final, bo",50828
50830,Customer#000050830,"X1bUMljC,sH 1F5Pz53v6EZDzbEmquO2l",3,13-674-599-5705,1532.38,AUTOMOBILE,"usual ideas. regular, blithe packages doubt blithely. regular, ironic frets sleep after the deposits. ir",50829
50831,Customer#000050831,opzU31KoZZxIyhMBjs,7,17-957-670-3754,1682.50,BUILDING,"ach fluffily fluffily bold braids. ironic, final packages haggle quickly regular deposits. boldly bold depos",50830
50832,Customer#000050832,4rktq8Cbu9INbWk4KJl2E,6,16-726-664-2168,5659.45,FURNITURE,ckages. furiously even tithes detect slyly-- blithely ironic requests nag furiously iron,50831
50833,Customer#000050833,"Z7mLOne42tiNlz9hA5Jv9hXW,",0,10-622-480-6938,-552.15,MACHINERY,bout the pending platelets. carefully special,50832
50834,Customer#000050834,aElVLRuD9DG2UA,15,25-383-772-3588,1968.87,AUTOMOBILE,"ts. quickly regular deposits nag even packages? bold,",50833
50835,Customer#000050835,"lSGa,6Fe5fjEecBE7Zplj558nKHLJa3",13,23-345-241-5583,729.52,FURNITURE,"ades. careful instructions integrate against the final, expre",50834
50836,Customer#000050836,wLZEvaxMv9ZlR4SvV2rqwi9qPrRmYYZ GWW9aS,3,13-618-801-4215,4955.47,FURNITURE,ding requests. slyly pending deposits according to the slyly enticing requests cajole above,50835
50837,Customer#000050837,vK0IER4OtGNmXfufv1OHtMJbb17U,1,11-307-656-7781,3561.62,MACHINERY,ent gifts across the special deposits sleep packages. carefully final foxes caj,50836
50838,Customer#000050838,81MmHAOtye5ki1YEzkLsoooBlEKCci1qepLBshmL,10,20-264-187-3735,7202.41,HOUSEHOLD,f the fluffily final pinto beans.,50837
50839,Customer#000050839,EtAPFfb8qnTXXoe,8,18-554-182-2948,4865.86,MACHINERY,ending accounts use blithely express deposits.,50838
50840,Customer#000050840,"koVUnXp5iEFEr9ceFmX0b1CyElZxP,8UP",11,21-161-595-8103,4567.17,BUILDING,ages integrate furiously. furiously r,50839
50841,Customer#000050841,"9CpSav,OBqTlxv69KQH,TzJjoIQdD Z0faYFg5",9,19-218-128-3831,347.12,MACHINERY,cajole above the furiously pending accounts. carefully,50840
50842,Customer#000050842,"2sxWyii5aYRG1NyFNto,lNxSMPbC9IJqchSQgVj",7,17-629-475-9792,1908.45,FURNITURE,l theodolites haggle pinto beans. slyly ironic requests cajole after the blithely final deposits. bli,50841
50843,Customer#000050843,"uyDduGGLgeS,owjfED4vBuzdV,YPvYYy,eMUyO",24,34-712-226-9871,8215.10,HOUSEHOLD,d pinto beans. evenly final foxes exce,50842
50844,Customer#000050844,gVUUFvkKmcEGD,18,28-347-889-1624,8275.28,BUILDING,ully ironic ideas boost atop the blithely ironic instructions. carefully un,50843
50845,Customer#000050845,BDC5l8WjGRtr9YC3D5,5,15-195-885-9997,7711.17,BUILDING,dolites boost furiously ironic foxes. quickly special instructions sleep quickly unus,50844
50846,Customer#000050846,"njDeZpUOUO8TxGiBsmdAd8J1ltNDTR,a",8,18-896-412-4474,8761.51,BUILDING,le carefully quickly express theodolites. furiously unusual deposits integrate pinto beans. final pinto beans unwi,50845
50847,Customer#000050847,S3jAomcnLFQUEq2YefN,24,34-772-495-1043,6788.43,BUILDING,efully idle accounts. carefully unusual ideas,50846
50848,Customer#000050848,nJuf1Zlsd82n9e2bcWWgaXSPDgOjel0n,3,13-949-356-2392,-820.67,MACHINERY,kly even deposits. carefully special dolphins cajole evenl,50847
50849,Customer#000050849,"eyNGQ4NQzZvQI0RqbT4Rc1UXVFD xc04Kr4wu,",1,11-570-850-9195,9930.16,FURNITURE,tainments. furiously pending packages at the special requests engage across,50848
50850,Customer#000050850,0R2BQnxLPppd5NISVZQVXRiuR2Oo,13,23-790-426-1854,2212.03,MACHINERY,"s sleep final accounts. unusual, pending requests sleep. final, regular p",50849
50851,Customer#000050851,",EP8Q79YWvvbyQUgIQypSQX5c2kyHJrNSBMDKn4",2,12-918-683-8584,6503.35,AUTOMOBILE,ial accounts believe after the carefully i,50850
50852,Customer#000050852,"7du5Xgx4,0bHOWNBui3TSXvECh",7,17-386-269-6615,3824.19,BUILDING,s wake blithely. pending pinto beans eat final d,50851
50853,Customer#000050853,AAccihRsY02EHy9ws9URx1pvp7Nr 2fe2XI6wC,20,30-106-753-3685,9196.45,BUILDING,nusual pinto beans haggle final accounts. express requests cajole slyly regular excuse,50852
50854,Customer#000050854,ivm16JQHTcbqd7ZyShindJci1YjQaiaq9RqAD,13,23-804-253-3283,1812.15,MACHINERY,usly careful dependencies. carefully final foxes integrate. carefully ironic pinto beans haggle carefu,50853
50855,Customer#000050855,LOUXm3J3MjNSI7T0ohvNicQbN,9,19-647-283-2672,6806.74,HOUSEHOLD,"special ideas x-ray across the even, unusual ideas. carefully even deposits sleep carefully. accounts across",50854
50856,Customer#000050856,leYvSnrY6E46rIy35iB64xElKh,22,32-919-738-6251,9899.21,HOUSEHOLD,even deposits snooze furiously along the unusual packages. pa,50855
50857,Customer#000050857,LqnYs4DJgSeto4aBlt,23,33-567-953-2739,-935.08,FURNITURE,nal requests hang slyly. packages must ha,50856
50858,Customer#000050858,"X4iPFPUbS7egSmI,",10,20-488-253-5730,953.93,BUILDING,ideas. final pinto beans sleep quickly after the quickly special pinto beans. slyly express platelets wake b,50857
50859,Customer#000050859,qa6Wj8kjf4,0,10-591-540-3501,3624.61,HOUSEHOLD,eep quickly after the permanently bold requests. express instructio,50858
50860,Customer#000050860,E5UJCVsQhbTjRGT88t33RKZl0k,23,33-615-586-4455,9869.46,BUILDING,brave theodolites doubt slyly regular,50859
50861,Customer#000050861,HyFvBwsVs55seTGMWJnVkQgBJwOve2um,15,25-161-548-7942,5025.42,FURNITURE,"heodolites sleep slyly bold deposits. quick dependencies use carefully about the final, final",50860
50862,Customer#000050862,xQA3BUS75Uf8 mL3WIEQjTFqu,6,16-215-900-6142,2262.87,MACHINERY,l asymptotes along the instructions are carefully according to,50861
50863,Customer#000050863,"iKEm06qWFXyj,mIbsvaLe",2,12-934-352-4236,2952.90,HOUSEHOLD,ular requests sleep about the fluffily,50862
50864,Customer#000050864,9eGXnkbdVZYJlqCKys1RTczJQLI7ujVX,21,31-112-147-1700,6341.15,HOUSEHOLD,quickly regular instructions af,50863
50865,Customer#000050865,"NMhkEXiC8caws7FdQ,d9y",2,12-852-222-2108,5816.56,AUTOMOBILE,are unusual pinto beans. final foxes use blith,50864
50866,Customer#000050866,fqcgMBSVFjVYp9HDxf2qcZ3W214Zf oBdOtuynT,24,34-160-601-8837,-55.11,BUILDING,nts integrate carefully above the sometimes regu,50865
50867,Customer#000050867,"W6NEmQnPARI8rs5,A6qGapwUjkOFEy,c8CH",17,27-732-154-1391,6740.23,BUILDING,bold deposits haggle quickly of the carefully brave dolphins.,50866
50868,Customer#000050868,",S4TGPk78jl4CWSYivg7tpBaWM4BEs2kFdKN",13,23-992-483-7540,3030.95,HOUSEHOLD,ending requests grow alongside of the fluffily silent accounts? req,50867
50869,Customer#000050869,"EKxWz6WyqA8Jb9u7JV YjGyTEdtnq,J,",18,28-296-439-5635,9194.51,MACHINERY,detect above the slyly unusual,50868
50870,Customer#000050870,6fi4 3PRgxN0tFh7DPDzN8ekQgExchK8mnLhbdR,11,21-921-727-1549,2273.81,BUILDING,"haggle quickly fluffily even deposits. even, even packages according to the quietly final accounts haggle furi",50869
50871,Customer#000050871,O59zgKNfDXraibIRhJeJakdrsP1A5IB,8,18-969-649-6061,-98.98,BUILDING,dolphins wake. slyly final requ,50870
50872,Customer#000050872,E SqQiQRSye,5,15-633-143-2580,6370.84,MACHINERY,"ckages haggle furiously! ideas are furiously even requests. regular, regular ideas integrate slyly f",50871
50873,Customer#000050873,3xA6Si57BymVTd6,16,26-400-683-4145,9757.88,HOUSEHOLD,lly even requests. thinly express theodolites ar,50872
50874,Customer#000050874,KGpbq3RF5DNsmRDGrt,1,11-296-342-7592,-220.33,BUILDING,s are carefully carefully bold deposits. slyly express asymptotes nag bl,50873
50875,Customer#000050875,3pjzVnkkUcTSF6wpeP,4,14-336-373-7670,1895.56,MACHINERY,usual deposits affix slyly even dependencies. warhorses would thrash acr,50874
50876,Customer#000050876,KYRlkM alT8LXb,23,33-328-154-6702,607.35,FURNITURE,onic platelets. furiously express pinto beans wake carefully dependencies. slyly final pi,50875
50877,Customer#000050877,E0H CAppxj0A8,18,28-512-214-9148,8635.69,FURNITURE,"ests haggle quickly above the furiously final escapades. bold foxes around the dogged, unusu",50876
50878,Customer#000050878,9GmyY90pL8R6LQrK4k,11,21-280-892-4846,4114.60,BUILDING,the fluffily pending ideas. slyly even warthogs boost carefully along the,50877
50879,Customer#000050879,MuJdbhBdE1sVUMIpBuvch2Lsu,11,21-490-504-2223,6001.31,AUTOMOBILE,"the even asymptotes wake slyly idly regular accounts. unusual, regular ideas snooze blithely acco",50878
50880,Customer#000050880,rkyAngDtn200,16,26-160-775-2397,3099.44,FURNITURE,"al foxes. quiet, even platelets after the even, express foxes dazzle blithely accounts. furiously regula",50879
50881,Customer#000050881,XMNO0W1msxhJhtqmAbpZPIUL6hYG4k,9,19-484-941-7171,5225.45,AUTOMOBILE,"slyly bold waters x-ray furiously. regular,",50880
50882,Customer#000050882,hMDaRUfvozJ33RO6c5,23,33-794-837-1179,9082.36,BUILDING,lithely carefully blithe theodolites. blithely ironic pinto beans sleep carefully after the special foxes. slyly,50881
50883,Customer#000050883,YveDMpGBSVq aewFBtUCRFfd,11,21-630-254-6654,9257.26,MACHINERY,packages haggle carefully along the quickly ironic courts. special requests cajole furiously ironic foxes.,50882
50884,Customer#000050884,"u2BC5dpeRw1AWY,gBODw7LZ5XYN9",7,17-208-252-7982,839.79,AUTOMOBILE,"; special, special requests detect slyly. enticing, bold requests are",50883
50885,Customer#000050885,07323DgvZewg33X6Tvc5,13,23-131-627-2193,-661.17,HOUSEHOLD,tions unwind evenly daringly ruthless asymptotes. slyly even e,50884
50886,Customer#000050886,nDQDLddSrPV,14,24-257-677-6470,6588.47,FURNITURE,t among the carefully final deposits. carefully even packages are slyly ironic dolphins. express platelets,50885
50887,Customer#000050887,spHd0d5a6csJq1AJ3ohnvhS4kv6df9f3uU,1,11-301-975-7257,4483.99,BUILDING,ruthless ideas affix furiously final ac,50886
50888,Customer#000050888,9K6LyvD4U6KKxKQj7X6ky,17,27-353-148-3681,-549.39,MACHINERY,"sits across the even foxes unwind slyly final, ironic deposits. platelets haggle agai",50887
50889,Customer#000050889,"6eI4JU f,lgrtjjLCrkr0zyxiISjSAPk83",9,19-746-429-4543,4350.66,FURNITURE,"deposits sleep: regular, ironic foxes along the pinto beans nag blithely ex",50888
50890,Customer#000050890,"gQTM3VYz3yC9jqlp9,qI8uVX90oWurNpoVmb5",12,22-434-550-4731,2568.74,MACHINERY,"ckly ironic deposits. silent ideas haggle after the carefully slow accounts. special accounts among the final, regu",50889
50891,Customer#000050891,"qSrJeMCMn4eSYC,MXKBo3nYUC6w",9,19-746-773-6923,6801.05,BUILDING,nto beans use quickly alongside of the care,50890
50892,Customer#000050892,ageW4BQLrsc59RZYfMaX1hibLRUKEzLpZyD9,24,34-635-263-9350,2312.30,HOUSEHOLD,ackages. fluffily ironic deposits after the fluffily final forges w,50891
50893,Customer#000050893,sDdL5 pPbTVH ICx1c1MoyxXJE,5,15-645-221-4585,8787.07,HOUSEHOLD,"s accounts. fluffily unusual deposits snooze slyly attainments? even, regular packages believe around the dep",50892
50894,Customer#000050894,W9NxNl9bV5kKV4Lycut,13,23-973-206-5918,7420.80,MACHINERY,carefully regular requests cajole alon,50893
50895,Customer#000050895,"JScjcZBVo6BId7UK4ZxleT9PbbR6eIToUCj6,Mfi",9,19-912-581-8449,1381.43,HOUSEHOLD,tructions. platelets according to the furiously final deposit,50894
50896,Customer#000050896,"ux,HrQ2It4SJYv",13,23-445-378-4966,5583.06,AUTOMOBILE,"es sleep slyly after the pending, regular requests. furiously pending ide",50895
50897,Customer#000050897,Xujh7cFvjhei,23,33-534-150-5621,2483.88,MACHINERY,are furiously special theodolite,50896
50898,Customer#000050898,"sgYg5 LA6DWcOAqV93EXaksW,FaK8jgXjqrH2NFq",7,17-227-519-5146,-475.72,MACHINERY,es express requests haggle carefully across the quickly,50897
50899,Customer#000050899,HbVnGdygLjRA26BMiviXYRRnrKZl7mqfat,12,22-856-793-5668,-571.28,FURNITURE,fully against the regular packages. carefully bold accounts,50898
50900,Customer#000050900,b67ut Dypecw8mlwkUiCQHQaj2Obs,24,34-401-586-4346,-591.63,MACHINERY,ual packages after the regular platelets sle,50899
50901,Customer#000050901,Mrfo9wI0YXY,9,19-444-270-1111,9409.48,BUILDING,s. quickly busy foxes believe among the carefully quiet dependencies. furiously f,50900
50902,Customer#000050902,5xqUdh1zywxjuqgvtlcofBLnf,11,21-160-554-6436,7181.08,HOUSEHOLD,"thely regular excuses. regular, final theodolites above the regu",50901
50903,Customer#000050903,"r6tti2,,4Qxc,Z",15,25-659-848-9767,9486.71,AUTOMOBILE,ideas haggle quickly platelets. furiously bold as,50902
